text,label
"The aim of this retrospective study was to assess the influence of systemic and local bone and intra-oral factors on the occurrence of early implant failures, i.e. up to the abutment connection.
The surgical records of 2004 consecutive patients from the total patient population who had been treated in the period 1982-2003 (with a total of 6946 Brånemark system implants) at the Department of Periodontology of the Catholic University Leuven were evaluated. For each patient the medical history was carefully checked. Data collection and analysis mainly focused on endogenous factors such as hypertension, coagulation problems, osteoporosis, hypo-hyperthyroidy, chemotherapy, diabetes type I or II, Crohn's disease, some local factors [e.g. bone quality and quantity, implant (length, diameter, location), type of edentulism, Periotest value at implant insertion, radiotherapy], smoking habits and breach of sterility during surgery.
A global failure rate of 3.6% was recorded. Osteoporosis, Crohn's disease, smoking habits, implant (length, diameter and location) and vicinity with the natural dentition were all significantly associated with early implant failures (p<0.05).
The indication for the use of oral implants should sometimes be reconsidered when alternative prosthetic treatments are available in the presence of possibly interfering systemic or local factors.",0
"The purpose of this study was to investigate the effect of periodontitis on development of overt nephropathy, defined as macroalbuminuria, and end-stage renal disease (ESRD) in type 2 diabetes.
Individuals residing in the Gila River Indian Community aged > or =25 years with type 2 diabetes, one or more periodontal examination, estimated glomerular filtration rate > or =60 ml/min per 1.73 m(2), and no macroalbuminuria (urinary albumin-to-creatinine ratio > or =300 mg/g) were identified. Periodontitis was classified as none/mild, moderate, severe, or edentulous using number of teeth and alveolar bone score. Subjects were followed to development of macroalbuminuria or ESRD, defined as onset of renal replacement therapy or death attributed to diabetic nephropathy.
Of the 529 individuals, 107 (20%) had none/mild periodontitis, 200 (38%) had moderate periodontitis, 117 (22%) had severe periodontitis, and 105 (20%) were edentulous at baseline. During follow-up of up to 22 years, 193 individuals developed macroalbuminuria and 68 developed ESRD. Age- and sex-adjusted incidence of macroalbuminuria and ESRD increased with severity of periodontitis. After adjustment for age, sex, diabetes duration, BMI, and smoking in a proportional hazards model, the incidences of macroalbuminuria were 2.0, 2.1, and 2.6 times as high in individuals with moderate or severe periodontitis or those who were edentulous, respectively, compared with those with none/mild periodontitis (P = 0.01). Incidences of ESRD in individuals with moderate or severe periodontitis or in those who were edentulous were 2.3, 3.5, and 4.9 times as high, respectively, compared with those with none/mild periodontitis (P = 0.02).
Periodontitis predicts development of overt nephropathy and ESRD in individuals with type 2 diabetes. Whether treatment of periodontitis will reduce the risk of diabetic kidney disease remains to be determined.",0
"An accurate assessment of dental needs is important to public health planners. With this information, it is possible to assess future treatment needs and demands for services including those for removable dentures. The present work aimed to estimate the magnitude and types of needs, and demands for partial or complete removable dentures, to study some factors that may affect the identified needs and demands for removable dentures, in addition to studying the factors that may affect satisfaction with the dentures. The present study was conducted in ""Alexandria Dental Research Center"". Data were collected by means of interview questionnaire, followed by dental examination of all patients attending the center for the sake of removable dental restorations for a period of 6 months. A further follow up over a period of three months was undertaken to the 330 cases recorded. About one third of the cases demanded partial and/or complete dentures and were above 60 years old. The first purpose for construction of new dentures was mastication, followed by cosmetics. Only one quarter of cases decided to have delayed immediate dentures. Diabetics and those having chronic diseases showed more demand for complete dentures. The most discriminating variable between the demand for different dentures was the missing in the lower anterior teeth followed by missing in the upper both anterior and posterior and then missing in the upper anterior teeth. Satisfaction score increased with advance of age, among males, among those for complete dentures, and those who had had previous dentures. Stepwise logistic regression revealed that the best predictor for overall satisfaction was the history of having previous dentures. Results of the present study, suggest that early screening and treatment of diabetic patients, gathering detailed information by means of a questionnaire before new dentures fabrication may be an important tool for the dentist in predicting and consequently enhancing patient satisfaction with the dentures. Health education should stress on the value of restoring missing teeth and all available options around this.",0
"The aim of this study was to verify the prevalence of peri-implant disease and analyse possible risk variables associated with peri-implant mucositis and peri-implantitis. The study group consisted of 212 partially edentulous subjects rehabilitated with osseointegrated implants.
The implants placed were examined clinically and radiographically to assess the peri-implant status. The degree of association between peri-implant disease and various independent variables was investigated using a multinomial regression analysis.
The prevalence of peri-implant mucositis and peri-implantitis were 64.6% and 8.9%, respectively. In univariate modelling, healthy peri-implant subjects presented lower plaque scores, less periodontal bleeding on probing, and less time elapsed since placement of supra-structures. In multivariate analyses, the risk variables associated with increased odds for having peri-implant disease included: gender, plaque scores, and periodontal bleeding on probing. Presence of periodontitis and diabetes were statistically associated with increased risk of peri-implantitis. The only two factors, which did not contribute to the presence of the disease, were the time elapsed since placement of supra-structures and the frequency of visits for maintenance care.
Our data suggest that subjects with periodontitis, diabetes, and poor oral hygiene were more prone to develop peri-implantitis.",0
"The objective of this study was to determine whether an association existed between chronic systemic diseases/conditions, risk factors common in old age, and the extent and severity of chronic periodontal disease.
Sociodemographic and lifestyle characteristics were examined by contrasting rural, urban-marginal, and urban social environments in Central Mexico. Data were analysed with Analysis of Variance, chi2 tests, and multivariable logistic regression.
A total of 473 adults 60 years old and over were interviewed; 315 were also examined and underwent laboratory assays (participation rate, 66%); women, 62%; mean age 73+/-8 years; 23% edentulous. The distribution of periodontitis by sociodemographic variables showed differences across locales (73% low-urban, 57% middle-urban, 29% rural). The regression model indicated that periodontitis was more frequently associated with low-urban locale, higher systolic blood pressure, higher body mass index, and worse calculus readings, with an interaction whereby being obese and having a high calculus index was associated with a high probability of having periodontitis.
Overall periodontal conditions were fair. While we identified oral, systemic, and social variables that modulated the experience of periodontitis, it would appear that urban, low social class elders appeared to have worse periodontal conditions.",0
"The purpose of this study was to examine the association between tooth loss and heart disease.
Data were analyzed from the 1999 to 2002 Behavioral Risk Factor Surveillance System, an ongoing telephone survey operated by state health agencies with assistance from the Centers for Disease Control and Prevention. The study was conducted based on 41,891 adults aged 40 to 79 years old in 22 states and the District of Columbia.
A significant association was observed between the extent of tooth loss and heart disease prevalence. After adjustment for age, gender, race/ethnicity, education, and marital status, respondents who had 1 to 5 missing teeth, 6 to 31 missing teeth, or were edentulous were significantly more likely than those without tooth loss to have heart disease (adjusted prevalence: 6.8%, 10.2%, and 11.5%, respectively, vs. 5.3%; p<0.001). These associations persisted after further adjustment for smoking status, diabetes, alcohol consumption, hypertension, hypercholesterolemia, and body mass index (5.7%, 7.5%, and 8.5%, respectively, vs. 4.7%; p<0.05); and after stratification by age group (40 to 59 years and 60 to 79 years) and smoking status (ever smoked and never smoked).
Tooth loss is associated in a consistent and graded fashion with the self-reported prevalence of heart disease. Health promotion counseling should include the prevention and control of cardiovascular disease risk factors and the maintenance of good oral health.",0
"Over the last few decades, oral diseases including periodontitis, have been discussed as a possible risk factor for cardiovascular disease. The purpose of this study was to compare the oral health of age-matched women with or without coronary heart disease (CHD).
A total of 143 consecutive women, aged 43 to 79 years, with diagnosed CHD underwent a thorough dental examination including a panoramic radiograph and were compared to 50 women, aged 45 to 77 years without CHD.
The number of remaining teeth and pathological periodontal pockets (> or =4 mm) between the groups differed. The women with CHD had 18.9 +/- 8.5 remaining teeth versus 23.4 +/- 6.3 teeth in the control group (P < 0.001). The CHD group had more pathological periodontal pockets compared to the controls, 14.2 +/- 12.4 versus 9.6 +/- 13.3 (P = 0.002), respectively. The mean marginal bone level assessed on radiographs was the same in both groups, while the number of vertical bone defects differed (P = 0.022). Dentures were more frequent in the CHD group than in the controls (27% versus 6%, P = 0.022), as was edentulousness, 10.5% versus 0% (P = 0.017), respectively. Multiple regression analysis adjusted for age, smoking, body mass index (BMI), diabetes, education, and place of birth showed a relation between the number of periodontal pockets and CHD with an odds ratio (OR) of 3.8 (1.68 to 8.74), and a tendency between dentures and CHD, with an OR of 4.6 (0.99 to 21.28).
This study indicates that women with CHD have worse oral health than those in a comparable group with no history of CHD.",0
"Chronic periodontitis (CP) is associated with stroke and subclinical atherosclerosis, but clinical measurement of CP can be time consuming and invasive. The purpose of this study was to determine whether radiographically assessed CP is associated with nonstenotic carotid artery plaque as an ultrasound measure of subclinical atherosclerosis.
Panoramic oral radiographs were obtained from 203 stroke-free subjects ages 54 to 94 during the baseline examination of the Oral Infections and Vascular Disease Epidemiology Study (INVEST). CP exposure among dentate subjects was defined either categorically (periodontal bone loss > or =50% [severe] versus <50% bone loss) or via tertile formation (for dose-response investigation), with edentulous subjects categorized separately. In all subjects, high-resolution B-mode carotid ultrasound was performed. Carotid plaque thickness (CPT) and prevalence (present/absent) were recorded. Covariates included age, sex, smoking, diabetes, hypertension, low-density lipoprotein (LDL) cholesterol, and high-density lipoprotein cholesterol.
Among dentate subjects with severe periodontal bone loss, mean CPT was significantly greater (1.20+/-1.00 mm versus 0.73+/-0.89 mm; P=0.003). CPT increased with more severe bone loss (upper versus lower tertile bone loss; P=0.049; adjusted for age, sex, and hypertension). This apparent dose-response effect was more evident among never-smokers. In a fully adjusted multivariate logistic regression model, severe periodontal bone loss was associated with a nearly 4-fold increase in risk for the presence of carotid artery plaque (adjusted odds ratio, 3.64; CI, 1.37 to 9.65).
Severe periodontal bone loss is associated independently with carotid atherosclerosis. Panoramic oral radiographs may thus provide an efficient means to assess CP in studies of atherosclerosis risk.",0
"The vast majority of the U.S. adult population suffers from periodontal diseases, as about 90% suffer from the reversible form, gingivitis, whereas almost 50% of adults age ≥30 years are affected by periodontitis, which is the chronic periodontal breakdown of both soft and hard tissues that support the teeth. Diabetes prevalence is assuming epidemic proportions with 30.2 million or 12.2% of the U.S. adult population age ≥18 years having diabetes in 2015, of whom about one-quarter are unaware of their diabetes; an additional one-third (84.1 million) have prediabetes, of whom about 90% are unaware. Due to the great prevalence of both diseases, it is important for health care professionals and lay people alike to be aware of both periodontal diseases and diabetes and their two-way interactions in which they mutually and adversely affect each other to understand how to prevent, treat, and manage both diseases. Since periodontitis and diabetes share the same risk factors, any improvement in a risk factor should beneficially affect both conditions. This concept is shown by a decrease in the level of inflammation upon nonsurgical periodontal treatment, which improves both periodontal health in individuals with type 2 diabetes and those without diabetes, as well as glycemic control in type 2 diabetes and in people with prediabetes. Gingivitis is a reversible inflammation of the soft tissues surrounding the teeth in response to dental plaque, whereas periodontitis is a chronic, inflammatory disease that in response to dental plaque causes breakdown of the soft and hard tissues surrounding the teeth in susceptible individuals. This destruction often occurs without any pain or other symptoms. Nonetheless, if left untreated, it can lead to loosening of the tooth and eventually to its total loss, with adverse effects on nutrition, self-esteem, and function. Moreover, the number of teeth lost is strongly associated with atherosclerotic cardiovascular disease, and advanced tooth loss, especially edentulism (loss of all teeth), is associated with premature all-cause mortality. Periodontitis causes local and systemic inflammatory responses that lead to development or worsening of hyperglycemia and hence contribute to increased blood glucose levels in healthy individuals; development of prediabetes, type 2 diabetes, and gestational diabetes; decreased glycemic control in overt diabetes; and worsening of diabetes complications. Diabetes is also a chronic, inflammation-related metabolic disease diagnosed by hyperglycemia. Such elevated blood glucose levels negatively impact the inflammatory response to dental plaque, leading to more severe gingivitis and periodontitis. Hence, periodontitis and diabetes mutually and adversely affect each other. Importantly, the risk factors are largely identical for these two diseases, so when identifying and improving risk factors related to one of the two diseases, the other could be present and its severity lessened. Such improvements could consist of quitting smoking, decreasing intake of added sugar, reducing any inflammation, and getting sufficient sleep at healthy times per the circadian rhythm. Routine, nonsurgical, periodontal treatment (“deep cleaning”) that can be performed by dental health care professionals in general dental practice or in periodontists’ specialty offices—together with proper home oral hygiene care—can lead to improved glycemic control in type 2 diabetes. Hyperglycemia can also contribute to impaired healing of lesions around the apex (tip) of the teeth with chronic infection and inflammation persisting in the jaw bone. Extraction of teeth that suffer from chronic periodontitis or periapical periodontitis leads to decreased levels of inflammatory biomarkers. Moreover, diabetes and the use of diabetes medication can lead to dry mouth, which contributes to development of caries, periodontitis, and thrush (candidiasis). Diabetic neuropathy can lead to burning mouth syndrome (glossodynia) and taste impairment (dysgeusia) and may be involved in trigeminal nerve pain and temporomandibular joint disorders. Both periodontitis and diabetes lead to potentially severely diminished quality of life. Nonetheless, people with diabetes have fewer dental visits than their peers without diabetes. It is important for both dental and medical care providers to keep in mind the possible coexistence of periodontitis and dysglycemia (hyperglycemia), as both diseases negatively affect each other. Proper, mutual referral is essential, as both diseases can be improved, if the informed providers collaborate in a patient-centered, interprofessional team approach in the interest of the best possible oral and systemic health for their mutual patients. Therefore, it may make both medical and financial sense to include the attainment of a healthy mouth in diabetes management, as well as screening for diabetes in the dental office, with the potential for substantial decreases in the burden of both human disease and suffering, as well as financial costs, to the benefit of the individuals, their caregivers, and society overall.",0
"To describe life-style correlates of tooth loss in a representative rural American population.
Information on tooth loss as well as past medical history and life-style factors was obtained in a well-defined cohort of 2,764 persons 53-96 years of age in Beaver Dam, WI (1998-2000).
There were 1,992 (68.2%) persons missing some and 447 (15.3%) missing all of their teeth. In univariable analyses, age, cigarette smoking, heavy drinking, education, multivitamin use, and diabetes status were associated with tooth loss. Tooth loss was associated with poorer self-rated health and with difficulty eating solid food and inability to enjoy some food. In multivariable models age, education, smoking, heavy drinking, and diabetes were significantly associated with tooth loss.
Tooth loss is common in older persons and is associated with many risk factors including education, smoking, and heavy drinking. It is possible that modifying these may influence risk of tooth loss.",0
"Fabricating dentures for the patient with severe mandibular atrophy can be a challenge for both the dentist and patient. Subperiosteal implants with a mandibular overdenture may be a solution for the atrophic mandible.
The purpose of this retrospective study was to review the survival of mandibular subperiosteal implants placed at the University of Missouri Kansas City (UMKC) School of Dentistry Graduate Prosthodontics program between 1982 and 2000.
Forty subperiosteal implants were placed in atrophic mandibles of 40 patients (33 women, 7 men) between 1982 and 2000. The age range of the patients was 47 to 80 years of age at time of placement (mean=62 years). Each patient was reviewed clinically by an author (DJM). Manual depression and lifting of the framework were used to evaluate the stability of the implant. Additionally, the implants were observed for any movement. Each patient was questioned for pain or discomfort. Each patient was examined for observable inflammation and intraoral exposure of the framework and questioned as to whether the implant had satisfied the patient and met the patient's expectations.
Thirty-nine of the 40 original patients were recalled in 2000. One patient had died. Fourteen patients had implants for over 10 years, 12 patients had implants between 5 and 10 years, and 12 patients had implants for less than 5 years (mean time of implant service=8 years). Thirty-eight patients had the implant in place with no sign of inflammation or mobility, 1 patient with diabetes had inflammation around one of the struts. All patients were wearing their prostheses, and there was no sign of exposed implant framework for any patient. All patients reported a high level of satisfaction with the implant.
Within the limitations of this study, the mandibular implants placed at UMKC were still functioning, and all patients denied any discomfort or pain from the prostheses. Patients reported they were comfortable and able to function with the implant-supported prosthesis.",0
"To describe oral health in the Anangu Pitjantjatjaraku lands in South Australia and to compare with earlier surveys and national data.
Descriptive.
Data were collected at the time of dental care service provision, according to World Health Organization protocols, at the request of the Nganampa Health Council on optical mark reader forms.
There were 356 Anangu adults and 317 children surveyed.
The mean number of teeth affected by dental caries in the deciduous dentition in young children, aged 5-6 years, was double (mean 3.20) that of the overall Australian child population aged 5-6 years (mean 1.44). In contrast to the decline in deciduous caries in Australian children generally, Anangu children aged 5-9 years had a 42% increase in the mean number of teeth affected since 1987. Adults experienced low levels of dental caries, but severe periodontal disease was more prevalent among diabetics (79%) compared with-non-diabetics (13.8%). Tooth loss was found more frequently among adults with diabetes (mean 5.51) than non-diabetics (mean 1.53).
Oral health promotion strategies, in association with general health strategies, need to be developed to improve oral health in this remote Aboriginal population.",0
"This study evaluated whether oral disorders were associated with chronic systemic diseases in 532 Canadian adults who are old and very old and living in institutions. A brief oral examination documented tooth retention, caries, and periodontal and gingival health. Medical records provided information about chronic systemic conditions. A history of stroke was associated with a higher experience of caries, a higher ratio of decayed-to-present teeth, and more gingival and periodontal problems. Participants with high blood pressure, osteoporosis, or diabetes were more likely to be edentulous or to have fewer teeth than participants who did not have these conditions. Participants who had arthritis retained more teeth with age. Participants who had more diseases also tended to have poorer gingival or periodontal conditions, fewer teeth, and higher risk of edentulousness. The associations between systemic diseases and more severe oral disorders may be direct or may be mediated by underlying factors such as health behaviors.",0
"We investigated the relationship between periodontitis and mortality in home-dwelling individuals aged (75+ years), considering potential confounders including C-reactive protein levels. This study involved 364 individuals, originally part of the Helsinki Ageing Study cohort, who underwent medical and dental examinations in 1990 and were followed for five years. After five years, 52 of the 175 dentate subjects had died. Using univariate analysis, the association between baseline periodontitis and mortality was of borderline significance. After controlling for the common risk factors, periodontitis more than doubled the risk of cardiovascular disease-related mortality (HR 2.28, CI 1.03-5.05). The increase in total mortality was, however, not statistically significant (HR 1.43, CI 0.81-2.50). Subjects who were edentulous had higher mortality than those who were dentate without periodontitis, but the difference was not statistically significant. A baseline CRP level above 3 mg/l was associated with high mortality; but this effect was significant only among individuals with periodontitis. These results suggest that periodontitis influences the pathogenesis and outcome of cardiovascular disease, especially in individuals who also have evidence of a systemic inflammatory reaction.",0
"The aim of this study was to evaluate associations among the dental status, socioeconomic factors, and general health of 1,877 subjects between the ages of 55 and 79.
Socioeconomic information (age, sex, education level) and questions on smoking and alcohol abuse were taken from an interview; income and medical information (number of diseases) were taken from a self-administered questionnaire; and HbA1C and CDT (diabetes and alcoholism markers) were taken from blood analyses.
Of the subjects, 73% had a low education level, and 27% of the subjects had a monthly income of < 1,000 Euro and 13% of > 2,000 Euro. Twenty-six percent of the subjects were edentulous, and 29% had 20 or more teeth. The odds ratio of edentulism increased to 9.0 (95% confidence interval = 7.0-11.5) at the ages of 75 to 79 years compared to ages 55 to 79. Logistic regression analyses showed that edentulism was significantly associated with age, low education level, low income, smoking, and alcohol abuse. However, the retention of more than 20 teeth was associated with age.
Age, low income, low education level, smoking, and alcohol abuse seemed to be risk markers for edentulism; whereas, the number of diseases, diabetes, and gender were not.",0
"Several earlier studies have suggested that development of coronary heart disease (CHD) is causally related to oral infections. The aim of this study was to investigate the association between oral health indicators and CHD deaths. Out of a nationally representative sample, 6527 men and women aged 30-69 years participated in the health examination with a dental check. Detailed oral health data included caries, periodontal and dental plaque status, presence of remaining teeth, and various types of dentures. Over a mean 12-year follow-up, persons dying of CHD were older and more often smoked, had hypertension, hypercholesterolemia, diabetes, and only a basic education compared with other persons. In univariate analyses, several oral health indicators were associated with CHD deaths. Adjustment for the established CHD risk factors reduced all these associations to statistical non-significance. The associations between oral health indicators and CHD are mostly explained by confounding factors, particularly those relating to health behavior.",0
"Dental clinicians are confronted with an increasing number of medically compromised patients who require implant surgery for their oral rehabilitation. However, there are few guidelines on dental implant therapy in this patient category, so that numerous issues regarding pre- and post-operative management remain unclear to the dental clinician. Therefore, the aim of the present review is to offer a critical evaluation of the literature and to provide the clinician with scientifically based data for implant therapy in the medically compromised patient. This review presents the current knowledge regarding the influence of the most common systemic and local diseases on the outcome of dental implant therapy, e.g., abnormalities in bone metabolism, diabetes mellitus, xerostomia, and ectodermal dysplasias. Specific pathophysiologic aspects of the above-mentioned diseases as well as their potential implications for implant success are critically appraised. In line with these implications, guidelines for pre- and post-operative management that may assist in the successful implant-supported rehabilitation of this patient category are proposed.",0
"An increased risk for periodontitis has been associated both with type-1 or insulin dependent diabetes (IDDM) and with type-2 or non-insulin dependent diabetes (NIDDM).
1) To describe and analyze periodontal conditions in older low-income ethnic diverse subjects with or without a diagnosis of diabetes. 2) To assess to what extent diabetes mellitus is associated with periodontal status, and 3) how periodontitis ranks as a coexisting disease among other diseases in subjects with diabetes mellitus.
Radiographic signs of alveolar bone loss were studied in 1101 older subjects 60-75 years old (mean age 67.6, SD+/-4.7). The number of periodontal sites and the proportions of teeth with probing depth (PD) > or =5 mm, clinical attachment levels (CAL) > or =4 mm were studied in a subset of 701 of the subjects.
IDDM was reported by 2.9% and NIDDM by 9.2% of the subjects. The number of remaining teeth did not differ by diabetic status. The number of sites with PD > or =5 mm and the proportion of PD with > or =5 mm was significantly smaller in the non-diabetic group (chi2=46.8, p<0.01, and chi2=171.1, p<0.001, respectively). Statistical analysis failed to demonstrate group differences for the number and proportions of sites with CAL > or =4 mm and for radiographic findings of alveolar bone loss. Combining all periodontal parameters revealed that the Mantel-Haenszel common odds of having IDDM/NIDDM and periodontitis was 1.8 : 1 (95% CI: 1.1-3.1, p<0.03). The common odds ratio estimate of an association between heart disease and diabetes was 3.6 : 1 (95% CI: 2.1-2.6, p<0.001).
Probing depth differences between IDDM/NIDDM vs. non-diabetic subjects may reflect the presences of pseudo-pockets and not progressive periodontitis in many subjects with diabetes mellitus. Periodontitis is not a predominant coexisting disease in older subjects with diabetes mellitus.",0
"The purpose of the present study was twofold: (1) to investigate how many diabetic patients and types of cases that are treated with dental implants in our clinic; and (2) assess the outcome of such treatment. Medical records from 782 patients were examined in patients treated by the Brånemark method for partial or total edentulism with implant supported bridges. From these records, 25 patients (3.2%) with diabetes before implant treatment (136 implants) were identified and further studied with respect to age, gender, type of diabetes, treated jaw, degree of edentulism, bone graft, implant survival, periimplant inflammation, bleeding on probing, and radiographic bone loss. Furthermore, the patients' opinion about the outcome of the treatment was registered. The implant success rate was 96.3% during the healing period and 94.1% 1 year after surgery. Of all 38 bridges, one was lost. Few complications occurred and all patients, except for one, were satisfied with the treatment. Today, diabetic patients are being treated successfully for all types of edentulism, including bone-grafting treatment. Diabetics that undergo dental implant treatment do not encounter a higher failure rate than the normal population, if the diabetics' plasma glucose level is normal or close to normal as assessed by personal interviews.",0
"One in 3 adults in the United States has periodontitis, yet there are few widely applied methods for its prevention. Few studies have assessed oral hygiene practices related to periodontitis.
There were 533 participants in this study (14.8% male dentists; 13.7% male non-dentist health care professionals; and 71.5% female nurses), all of whom are enrolled in ongoing cohort studies in the United States which have inquired about their oral hygiene practices and whether they have professionally diagnosed periodontitis. We studied the relationship between oral hygiene practices and periodontitis, controlling for potential confounders.
The participants were 69 years old on average, 84.2% white, 12.4% current smokers, and 8.3% diabetic. Seventy percent of the dentists and nurses brushed at least twice a day compared to 56% of the other health professionals. Two-thirds of the nurses, 56.3% dentists, and 36.4% other health professionals flossed at least once daily. Persons brushing twice daily were as likely to have periodontitis as those brushing once or less daily (odds ratio [OR] = 1.16; 95% confidence interval [CI]: 0.64 to 2.10); persons flossing less than once a day were as likely to have periodontitis as those who flossed daily (OR = 1.16, 95% CI: 0.63 to 2.13) after controlling for profession, age, gender, smoking, diabetes, coronary heart disease, history of periodontal surgery, and number of teeth present.
People who reported better oral hygiene practices did not report less periodontitis, after controlling for potential confounders. Oral hygiene practices were not associated with periodontitis in this population.",0
"The importance of maintenance and promotion of periodontal health is emphasized among people with diabetes because of their high risk for periodontal diseases. Our aim was to evaluate oral health behavior and its determinants among adults with diabetes in Finland.
The population of the questionnaire study consisted of 420 systematically selected adults with diabetes, who were members of a national diabetes register. The response rate was 80%. Questions focused on self-treatment, -prevention, and -diagnosis of oral diseases, utilization of dental services, and knowledge and attitudes toward oral health among adult people with diabetes. Oral self-care was evaluated in the framework of the New Century model of oral health promotion.
The proportion of edentulous subjects was 23%, and these were excluded from further analysis. Self-reported twice-a-day brushing among dentate participants was significantly more common among women and the highly educated, but was less common compared with earlier studies among Finnish adults. A quarter of those surveyed reported never cleaning interdental surfaces, with the number of daily cleaners being nearly equal (27%). Age 40 years or over and recent treatment by a private dentist were significant predictors for daily interdental cleaning. The proportion of those who had attended a dental appointment within the last year was 63%, and the main reason for the last dental visit was an emergency among almost one-fifth of those surveyed.
A need exists for further promotion of oral self-care among adults with diabetes. Support by dental and other health care professionals involved in diabetes care should be encouraged.",0
"Associations between dental diseases and systemic outcomes are potentially important because of the high occurrence of dental diseases. If this extremely common source of chronic infection (dental disease) leads to an increased morbidity and mortality rate, the public health impact of oral disease on millions of Americans would be substantial. Recent studies demonstrate an association between dental and systemic diseases, including systemic infections, cardiovascular disease, pregnancy outcomes, respiratory diseases, and increased all-cause mortality rate. Because there are several common risk factors for oral and systemic diseases, and limitations in published studies, a careful interpretation is needed. Confounding (shared risk factors for both systemic and dental disease) may explain part of the reported associations. It is also plausible that there may be a causal link. It is likely that if there is a causal link, several pathways and mediators coexist, linking oral and systemic disease. Bacteremia, bacterial endotoxins, cytokines, and other inflammatory mediators could conceivably be playing a direct or indirect role. Missing teeth are a surrogate marker for previous dental infection, and may also lead to altered dietary intake. Hence, diet may be an additional mediator for several of these outcomes. We caution clinicians not to recommend extracting infected teeth, based on the periodontal-systemic disease associations, if the teeth do not warrant extraction otherwise, because loss of teeth and edentulousness are associated with increased risk of systemic diseases. When assessed against causal-defined criteria, the evidence suggests possible causal associations between chronic periodontal disease and tooth loss with cardiovascular disease, bacterial endocarditis, pregnancy outcomes, and all-cause overall mortality. Further studies are needed to show consistency, to corroborate that the associations are independent of common risk factors for both systemic and dental disease, including healthy lifestyle factors, and to evaluate different biological pathways.",0
"A series of prospective studies started in the mid-1980s at the University of Toronto have provided evidence of the efficacy and effectiveness of implants in the treatment of the fully and partially edentulous patients. These studies have focused primarily on treatment outcomes at the surgical and prosthodontic levels, with an overall failure rate of 7.7% over a 20-year period. Because a considerable proportion of these failures (4.2%) occurred before insertion of the prosthesis, and because osseointegration is essentially a wound-healing process, factors that interfere with healing, including systemic conditions, may contribute to implant failure. This paper reviews studies on the impact of selected systemic conditions, including osteoporosis, cardiovascular diseases, diabetes mellitus, and hypothyroidism, as well as smoking behaviour, on the success or survival of oral implants in patients treated in the Implant Prosthodontic Unit at the University of Toronto.",0
"The goal of this study was to provide data relative to the use of a new implant system (Mac System, Cabon, Milan, Italy) with a Morse taper implant-abutment connection for single implant restorations. The implant system is composed of an endosseous screw made of commercially pure titanium grade 2, while the abutment is titanium alloy (Ti-6Al-4V). A total of 80 single implants were placed in 69 patients (36 women and 33 men, mean age 42 years, range 16 to 61). All patients gave their informed consent and received a thorough clinical and radiographic examination. Smokers and diabetics were excluded from the study. Three implants were placed in areas of previous tooth impaction, 5 were placed in posttraumatic edentulous areas, 2 were used in situations involving tooth agenesis, and 60 replaced teeth lost because of caries or periodontal disease. All patients were edentulous for at least 1 year prior to treatment. The implants received a definitive prosthesis and had been in function for a mean period of 3.5 years. At second-stage surgery, 2 implants were removed because of lack of osseointegration. After 2 years of loading, 1 implant showed evidence of peri-implantitis and was removed. In addition, 2 fractured abutments and 1 loosened abutment were observed. Few mechanical or infectious complications were seen, and this may have been the result of high stability of the conical connection.",0
"Dental diseases are widespread and are often underrecognized and treated. Caries and periodontal disease are common dental conditions that cause the majority of tooth loss. Although these conditions are preventable, many persons do not receive regular dental care and have acute problems when seen by their physician. Dental diseases frequently affect patients with multiple systemic disorders, including autoimmune disorders, diabetes, and human immunodeficiency virus (HIV) infection. The presence of dental disease may trigger inflammatory responses and have systemic consequences. Since dental disease affects almost all individuals, physicians should be able to recognize common conditions such as caries, periodontal disease, pulpitis, and dental abscess. In addition to initiating treatment and appropriate dental referrals, physicians should be familiar with the management of antibiotics and medications in the perioperative period. Another important role for physicians is to help reduce the societal and economic impact of these diseases through patient education and prevention.",0
"The oral health of a large cohort of adult insulin-dependent diabetic patients (Type 1), diagnosed 24 years previously with juvenile onset, was comprehensively assessed. This paper describes the prevalence of coronal and root caries in this adult Type 1 diabetic population and evaluates demographic, dietary, behavioral, physiologic, salivary and medical variables associated with decayed and filled surfaces in the crown (DFS) or root (RDFS).
Type 1 diabetes mellitus subjects participating in this oral health evaluation had been monitored for 6-8 years as participants in the University of Pittsburgh, Department of Epidemiology, longitudinal study of medical complications associated with diabetes. Four hundred and six diabetic subjects received a comprehensive oral health examination during one of their regularly scheduled medical visits. Oral assessments included coronal and root caries, missing teeth, edentulism, periodontal status, soft tissue pathologies, salivary function and health behaviors. Sixteen diabetic subjects and one control subject were edentulous. Coronal and root caries data from the remaining 390 dentate diabetic subjects were compared with 202 dentate nondiabetic control subjects.
The adult Type 1 diabetic subjects were not found to have significantly higher DFS rates as compared with our control subjects or published age-adjusted NHANES III findings. Both control and diabetic subjects had low decayed to filled tooth surface ratios. A linear regression model evaluated possible associations with coronal decayed and filled tooth surfaces (DFS) within the diabetic population. Significant factors included older age, women, fewer missing teeth, more frequent use of dental floss, more frequent visits to the dentist during the last 12 months, and diabetic nephropathy. The prevalence of RDFS was higher in the diabetic subjects as compared to recruited control subjects. Neither dietary behaviors nor glycemic control were found to contribute to coronal or root caries.
Factors associated with presence of coronal and root caries and fillings are discussed. Possible causes and implications for the association between DFS and diabetic nephropathy are provided.",0
